ID	Gene Name	Species	COG_ONTOLOGY	GOTERM_BP_DIRECT	GOTERM_CC_DIRECT	GOTERM_MF_DIRECT	INTERPRO	KEGG_PATHWAY	PIR_SUPERFAMILY	SMART	UP_KEYWORDS	UP_SEQ_FEATURE
Papss1	3'-phosphoadenosine 5'-phosphosulfate synthase 1(Papss1)	Rattus norvegicus		GO:0000103~sulfate assimilation,GO:0001887~selenium compound metabolic process,GO:0016310~phosphorylation,GO:0050428~3'-phosphoadenosine 5'-phosphosulfate biosynthetic process,	GO:0005829~cytosol,	GO:0004020~adenylylsulfate kinase activity,GO:0004781~sulfate adenylyltransferase (ATP) activity,GO:0005524~ATP binding,GO:0098616~selenate adenylyltransferase (ATP) activity,	IPR002650:Sulphate adenylyltransferase,IPR002891:Adenylylsulphate kinase,IPR014729:Rossmann-like alpha/beta/alpha sandwich fold,IPR015947:PUA-like domain,IPR024951:Sulphate adenylyltransferase catalytic domain,IPR025980:ATP-sulfurylase PUA-like domain,IPR027417:P-loop containing nucleoside triphosphate hydrolase,	rno00230:Purine metabolism,rno00450:Selenocompound metabolism,rno00920:Sulfur metabolism,rno01100:Metabolic pathways,rno01130:Biosynthesis of antibiotics,			Complete proteome,Proteomics identification,Reference proteome,
Cirbp	cold inducible RNA binding protein(Cirbp)	Rattus norvegicus		GO:0009409~response to cold,GO:0009411~response to UV,GO:0017148~negative regulation of translation,GO:0030308~negative regulation of cell growth,GO:0034063~stress granule assembly,GO:0045727~positive regulation of translation,GO:0048255~mRNA stabilization,GO:0070417~cellular response to cold,GO:1902806~regulation of cell cycle G1/S phase transition,	GO:0005634~nucleus,GO:0005654~nucleoplasm,GO:0005730~nucleolus,GO:0005737~cytoplasm,GO:0010494~cytoplasmic stress granule,	GO:0000166~nucleotide binding,GO:0003723~RNA binding,GO:0003730~mRNA 3'-UTR binding,GO:0008266~poly(U) RNA binding,GO:0030371~translation repressor activity,GO:0044822~poly(A) RNA binding,GO:0070181~small ribosomal subunit rRNA binding,	IPR000504:RNA recognition motif domain,IPR003954:RNA recognition motif domain, eukaryote,IPR012677:Nucleotide-binding, alpha-beta plait,			SM00360:RRM,SM00361:RRM_1,	Complete proteome,Cytoplasm,Nucleus,Phosphoprotein,Reference proteome,RNA-binding,Stress response,	chain:Cold-inducible RNA-binding protein,compositionally biased region:Gly-rich,domain:RRM,
Csde1	cold shock domain containing E1, RNA binding(Csde1)	Rattus norvegicus		GO:0006355~regulation of transcription, DNA-templated,GO:0070966~nuclear-transcribed mRNA catabolic process, no-go decay,	GO:0005737~cytoplasm,GO:0005743~mitochondrial inner membrane,GO:0005794~Golgi apparatus,GO:0005886~plasma membrane,GO:0070937~CRD-mediated mRNA stability complex,	GO:0003677~DNA binding,GO:0044822~poly(A) RNA binding,	IPR002059:Cold-shock protein, DNA-binding,IPR011129:Cold shock protein,IPR012340:Nucleic acid-binding, OB-fold,IPR019844:Cold-shock conserved site,IPR024642:SUZ-C domain,			SM00357:CSP,	Acetylation,Complete proteome,Cytoplasm,Isopeptide bond,Phosphoprotein,Reference proteome,Repeat,RNA-binding,Ubl conjugation,	chain:Cold shock domain-containing protein E1,domain:CSD 1,domain:CSD 2; truncated,domain:CSD 3,domain:CSD 4; truncated,domain:CSD 5,domain:CSD 6,domain:CSD 7,domain:CSD 8,domain:CSD 9,modified residue,
Cryz	crystallin zeta(Cryz)	Rattus norvegicus	Energy production and conversion / General function prediction only,	GO:0042178~xenobiotic catabolic process,GO:0051289~protein homotetramerization,GO:0055114~oxidation-reduction process,	GO:0005737~cytoplasm,GO:0005829~cytosol,GO:0070062~extracellular exosome,	GO:0003730~mRNA 3'-UTR binding,GO:0003960~NADPH:quinone reductase activity,GO:0008270~zinc ion binding,GO:0070402~NADPH binding,GO:0070404~NADH binding,	IPR002085:Alcohol dehydrogenase superfamily, zinc-type,IPR002364:Quinone oxidoreductase/zeta-crystallin, conserved site,IPR011032:GroES-like,IPR013149:Alcohol dehydrogenase, C-terminal,IPR013154:Alcohol dehydrogenase GroES-like,IPR016040:NAD(P)-binding domain,IPR020843:Polyketide synthase, enoylreductase,			SM00829:SM00829,	Acetylation,Complete proteome,Cytoplasm,NADP,Oxidoreductase,Reference proteome,RNA-binding,	chain:Quinone oxidoreductase,modified residue,
Dus3l	dihydrouridine synthase 3-like(Dus3l)	Rattus norvegicus		GO:0002943~tRNA dihydrouridine synthesis,GO:0055114~oxidation-reduction process,	GO:0005829~cytosol,	GO:0017150~tRNA dihydrouridine synthase activity,GO:0044822~poly(A) RNA binding,GO:0046872~metal ion binding,GO:0050660~flavin adenine dinucleotide binding,	IPR000571:Zinc finger, CCCH-type,IPR001269:tRNA-dihydrouridine synthase,IPR013785:Aldolase-type TIM barrel,IPR018517:tRNA-dihydrouridine synthase, conserved site,				Acetylation,Complete proteome,Flavoprotein,FMN,Metal-binding,Oxidoreductase,Phosphoprotein,Proteomics identification,Reference proteome,Repeat,tRNA processing,Zinc,Zinc-finger,	chain:tRNA-dihydrouridine synthase 3-like,modified residue,zinc finger region:C3H1-type 1,zinc finger region:C3H1-type 2,
Dkc1	dyskerin pseudouridine synthase 1(Dkc1)	Rattus norvegicus		GO:0000454~snoRNA guided rRNA pseudouridine synthesis,GO:0000495~box H/ACA snoRNA 3'-end processing,GO:0007004~telomere maintenance via telomerase,GO:0008283~cell proliferation,GO:0031118~rRNA pseudouridine synthesis,GO:0031120~snRNA pseudouridine synthesis,GO:0032212~positive regulation of telomere maintenance via telomerase,GO:0033979~box H/ACA snoRNA metabolic process,GO:0051973~positive regulation of telomerase activity,GO:0090669~telomerase RNA stabilization,GO:1904851~positive regulation of establishment of protein localization to telomere,GO:1904874~positive regulation of telomerase RNA localization to Cajal body,GO:1990481~mRNA pseudouridine synthesis,	GO:0005634~nucleus,GO:0005654~nucleoplasm,GO:0005697~telomerase holoenzyme complex,GO:0005730~nucleolus,GO:0005732~small nucleolar ribonucleoprotein complex,GO:0015030~Cajal body,GO:0031429~box H/ACA snoRNP complex,GO:0090661~box H/ACA telomerase RNP complex,	GO:0003720~telomerase activity,GO:0003723~RNA binding,GO:0005515~protein binding,GO:0009982~pseudouridine synthase activity,GO:0034513~box H/ACA snoRNA binding,GO:0044822~poly(A) RNA binding,GO:0070034~telomerase RNA binding,	IPR002478:Pseudouridine synthase/archaeosine transglycosylase,IPR002501:Pseudouridine synthase II,IPR004521:Uncharacterised domain CHP00451,IPR004802:tRNA pseudouridine synthase B family,IPR012960:Dyskerin-like,IPR015947:PUA-like domain,IPR020103:Pseudouridine synthase, catalytic domain,	rno03008:Ribosome biogenesis in eukaryotes,		SM00359:PUA,SM01136:SM01136,	Acetylation,Complete proteome,Direct protein sequencing,Isomerase,Nucleus,Phosphoprotein,Proteomics identification,Reference proteome,Ribonucleoprotein,Ribosome biogenesis,RNA-binding,rRNA processing,	active site:Nucleophile,chain:H/ACA ribonucleoprotein complex subunit 4,compositionally biased region:Poly-Lys,domain:PUA,modified residue,region of interest:Nuclear and nucleolar localization,region of interest:Nucleolar localization,sequence conflict,
Eef1g	eukaryotic translation elongation factor 1 gamma(Eef1g)	Rattus norvegicus	Posttranslational modification, protein turnover, chaperones,	GO:0006414~translational elongation,GO:0006749~glutathione metabolic process,GO:0009615~response to virus,GO:0098609~cell-cell adhesion,	GO:0005634~nucleus,GO:0005737~cytoplasm,GO:0005783~endoplasmic reticulum,GO:0005913~cell-cell adherens junction,GO:0016020~membrane,GO:0070062~extracellular exosome,	GO:0003746~translation elongation factor activity,GO:0004364~glutathione transferase activity,GO:0098641~cadherin binding involved in cell-cell adhesion,	IPR001662:Translation elongation factor EF1B, gamma chain, conserved,IPR004045:Glutathione S-transferase, N-terminal,IPR004046:Glutathione S-transferase, C-terminal,IPR010987:Glutathione S-transferase, C-terminal-like,IPR012336:Thioredoxin-like fold,	rno05134:Legionellosis,		SM01183:SM01183,	Acetylation,Complete proteome,Elongation factor,Isopeptide bond,Protein biosynthesis,Reference proteome,Ubl conjugation,	chain:Elongation factor 1-gamma,domain:EF-1-gamma C-terminal,domain:GST C-terminal,domain:GST N-terminal,modified residue,
Eif2s1	eukaryotic translation initiation factor 2 subunit 1 alpha(Eif2s1)	Rattus norvegicus	Translation, ribosomal structure and biogenesis,	GO:0002230~positive regulation of defense response to virus by host,GO:0006412~translation,GO:0006413~translational initiation,GO:0007568~aging,GO:0032057~negative regulation of translational initiation in response to stress,GO:0034198~cellular response to amino acid starvation,GO:0034605~cellular response to heat,GO:0034644~cellular response to UV,GO:0034976~response to endoplasmic reticulum stress,GO:0043558~regulation of translational initiation in response to stress,GO:0046777~protein autophosphorylation,GO:0098779~mitophagy in response to mitochondrial depolarization,GO:0098792~xenophagy,GO:1901216~positive regulation of neuron death,GO:1905098~negative regulation of guanyl-nucleotide exchange factor activity,GO:1990737~response to manganese-induced endoplasmic reticulum stress,GO:2000676~positive regulation of type B pancreatic cell apoptotic process,	GO:0005634~nucleus,GO:0005737~cytoplasm,GO:0005840~ribosome,GO:0005850~eukaryotic translation initiation factor 2 complex,GO:0005851~eukaryotic translation initiation factor 2B complex,GO:0010494~cytoplasmic stress granule,GO:0016020~membrane,GO:0033290~eukaryotic 48S preinitiation complex,GO:0043614~multi-eIF complex,GO:0044207~translation initiation ternary complex,GO:0070062~extracellular exosome,GO:0097451~glial limiting end-foot,	GO:0003743~translation initiation factor activity,GO:0005515~protein binding,GO:0043022~ribosome binding,GO:0044822~poly(A) RNA binding,	IPR003029:Ribosomal protein S1, RNA-binding domain,IPR011488:Translation initiation factor 2, alpha subunit,IPR012340:Nucleic acid-binding, OB-fold,IPR022967:RNA-binding domain, S1,IPR024054:Translation initiation factor 2, alpha subunit, middle domain,IPR024055:Translation initiation factor 2, alpha subunit, C-terminal,	rno03013:RNA transport,rno04141:Protein processing in endoplasmic reticulum,rno04932:Non-alcoholic fatty liver disease (NAFLD),rno05160:Hepatitis C,rno05162:Measles,rno05164:Influenza A,rno05168:Herpes simplex infection,		SM00316:SM00316,	Acetylation,Complete proteome,Initiation factor,Phosphoprotein,Protein biosynthesis,Reference proteome,RNA-binding,Translation regulation,	chain:Eukaryotic translation initiation factor 2 subunit 1,domain:S1 motif,modified residue,
Eif3a	eukaryotic translation initiation factor 3, subunit A(Eif3a)	Rattus norvegicus		GO:0001731~formation of translation preinitiation complex,GO:0001732~formation of cytoplasmic translation initiation complex,GO:0002188~translation reinitiation,GO:0006446~regulation of translational initiation,GO:0070373~negative regulation of ERK1 and ERK2 cascade,GO:0075522~IRES-dependent viral translational initiation,GO:0075525~viral translational termination-reinitiation,	GO:0005634~nucleus,GO:0005730~nucleolus,GO:0005737~cytoplasm,GO:0005852~eukaryotic translation initiation factor 3 complex,GO:0005874~microtubule,GO:0016020~membrane,GO:0016282~eukaryotic 43S preinitiation complex,GO:0033290~eukaryotic 48S preinitiation complex,GO:0043614~multi-eIF complex,GO:0071540~eukaryotic translation initiation factor 3 complex, eIF3e,GO:0071541~eukaryotic translation initiation factor 3 complex, eIF3m,	GO:0003729~mRNA binding,GO:0003743~translation initiation factor activity,GO:0005515~protein binding,GO:0030971~receptor tyrosine kinase binding,GO:0044822~poly(A) RNA binding,	IPR000717:Proteasome component (PCI) domain,IPR027512:Eukaryotic translation initiation factor 3 subunit A,	rno03013:RNA transport,		SM00088:PINT,	Acetylation,Coiled coil,Complete proteome,Cytoplasm,Initiation factor,Phosphoprotein,Protein biosynthesis,Reference proteome,Repeat,RNA-binding,	chain:Eukaryotic translation initiation factor 3 subunit A,compositionally biased region:Asp-rich,compositionally biased region:Glu-rich,domain:PCI,modified residue,region of interest:22 X 10 AA approximate tandem repeats of [DA]-[DE]-[ED]-R-[PLIGFSV]-[RPS]-[RW]- [RL]-[GNIHT]-[DGLPTAM],region of interest:Interaction with EIF3B,repeat:10,repeat:11,repeat:12,repeat:13,repeat:14,repeat:15,repeat:16,repeat:17,repeat:18,repeat:19,repeat:1; truncated,repeat:2,repeat:20,repeat:21,repeat:22; approximate,repeat:3; approximate,repeat:4,repeat:5,repeat:6,repeat:7,repeat:8,repeat:9,
Eif3b	eukaryotic translation initiation factor 3, subunit B(Eif3b)	Rattus norvegicus	General function prediction only,	GO:0001731~formation of translation preinitiation complex,GO:0006413~translational initiation,GO:0006446~regulation of translational initiation,GO:0075522~IRES-dependent viral translational initiation,GO:0075525~viral translational termination-reinitiation,	GO:0005654~nucleoplasm,GO:0005737~cytoplasm,GO:0005852~eukaryotic translation initiation factor 3 complex,GO:0016282~eukaryotic 43S preinitiation complex,GO:0033290~eukaryotic 48S preinitiation complex,GO:0070062~extracellular exosome,GO:0071541~eukaryotic translation initiation factor 3 complex, eIF3m,	GO:0000166~nucleotide binding,GO:0003743~translation initiation factor activity,GO:0005515~protein binding,GO:0031369~translation initiation factor binding,	IPR000504:RNA recognition motif domain,IPR011042:Six-bladed beta-propeller, TolB-like,IPR011400:Eukaryotic translation initiation factor 3 subunit B,IPR012677:Nucleotide-binding, alpha-beta plait,IPR013979:Translation initiation factor, beta propellor-like domain,IPR015943:WD40/YVTN repeat-like-containing domain,	rno03013:RNA transport,	PIRSF036424:translation initiation factor eIF-3b,	SM00360:RRM,	Acetylation,Complete proteome,Cytoplasm,Initiation factor,Phosphoprotein,Protein biosynthesis,Reference proteome,Repeat,RNA-binding,WD repeat,	chain:Eukaryotic translation initiation factor 3 subunit B,domain:RRM,modified residue,region of interest:Sufficient for interaction with EIF3E,region of interest:Sufficient for interaction with EIF3J,repeat:WD 1,repeat:WD 2,repeat:WD 3,repeat:WD 4,repeat:WD 5,
Eif3d	eukaryotic translation initiation factor 3, subunit D(Eif3d)	Rattus norvegicus		GO:0001731~formation of translation preinitiation complex,GO:0001732~formation of cytoplasmic translation initiation complex,GO:0002191~cap-dependent translational initiation,GO:0006413~translational initiation,GO:0006446~regulation of translational initiation,GO:0075522~IRES-dependent viral translational initiation,GO:0075525~viral translational termination-reinitiation,	GO:0005852~eukaryotic translation initiation factor 3 complex,GO:0016020~membrane,GO:0016282~eukaryotic 43S preinitiation complex,GO:0033290~eukaryotic 48S preinitiation complex,GO:0071541~eukaryotic translation initiation factor 3 complex, eIF3m,	GO:0003723~RNA binding,GO:0003743~translation initiation factor activity,GO:0044822~poly(A) RNA binding,GO:0098808~mRNA cap binding,	IPR007783:Eukaryotic translation initiation factor 3 subunit D,	rno03013:RNA transport,	PIRSF016281:translation initiation factor eIF-3, subunit d,		Acetylation,Complete proteome,Cytoplasm,Initiation factor,Phosphoprotein,Protein biosynthesis,Reference proteome,RNA-binding,	chain:Eukaryotic translation initiation factor 3 subunit D,compositionally biased region:Asp/Glu-rich (highly acidic),modified residue,
Eif3g	eukaryotic translation initiation factor 3, subunit G(Eif3g)	Rattus norvegicus		GO:0001731~formation of translation preinitiation complex,GO:0006413~translational initiation,GO:0006446~regulation of translational initiation,GO:0075525~viral translational termination-reinitiation,	GO:0005634~nucleus,GO:0005737~cytoplasm,GO:0005852~eukaryotic translation initiation factor 3 complex,GO:0016282~eukaryotic 43S preinitiation complex,GO:0033290~eukaryotic 48S preinitiation complex,GO:0048471~perinuclear region of cytoplasm,	GO:0000166~nucleotide binding,GO:0003743~translation initiation factor activity,GO:0044822~poly(A) RNA binding,	IPR000504:RNA recognition motif domain,IPR012677:Nucleotide-binding, alpha-beta plait,IPR017334:Eukaryotic translation initiation factor 3 subunit G,IPR024675:Eukaryotic translation initiation factor 3 subunit G, N-terminal,	rno03013:RNA transport,	PIRSF037949:translation initiation factor 3, RNA-binding subunit,	SM00360:RRM,	Complete proteome,Cytoplasm,Initiation factor,Nucleus,Phosphoprotein,Protein biosynthesis,Reference proteome,RNA-binding,	chain:Eukaryotic translation initiation factor 3 subunit G,domain:RRM,modified residue,
Eif4g1	eukaryotic translation initiation factor 4 gamma, 1(Eif4g1)	Rattus norvegicus		GO:0001662~behavioral fear response,GO:0006446~regulation of translational initiation,GO:0030324~lung development,GO:0045471~response to ethanol,GO:0045666~positive regulation of neuron differentiation,	GO:0005737~cytoplasm,GO:0016020~membrane,GO:0016281~eukaryotic translation initiation factor 4F complex,	GO:0003723~RNA binding,GO:0008190~eukaryotic initiation factor 4E binding,GO:0044822~poly(A) RNA binding,	IPR003307:W2 domain,IPR003890:MIF4G-like, type 3,IPR003891:Initiation factor eIF-4 gamma, MA3,IPR016021:MIF4-like, type 1/2/3,IPR016024:Armadillo-type fold,	rno03013:RNA transport,rno05416:Viral myocarditis,		SM00515:eIF5C,SM00543:MIF4G,SM00544:MA3,	Complete proteome,Proteomics identification,Reference proteome,
Eif4g3	eukaryotic translation initiation factor 4 gamma, 3(Eif4g3)	Rattus norvegicus		GO:0001934~positive regulation of protein phosphorylation,GO:0006413~translational initiation,GO:0007283~spermatogenesis,GO:0045727~positive regulation of translation,GO:0060903~positive regulation of meiosis I,		GO:0003723~RNA binding,GO:0003743~translation initiation factor activity,GO:0044822~poly(A) RNA binding,	IPR003307:W2 domain,IPR003890:MIF4G-like, type 3,IPR003891:Initiation factor eIF-4 gamma, MA3,IPR016021:MIF4-like, type 1/2/3,IPR016024:Armadillo-type fold,	rno03013:RNA transport,rno05416:Viral myocarditis,		SM00515:eIF5C,SM00543:MIF4G,SM00544:MA3,	Complete proteome,Initiation factor,Protein biosynthesis,Proteomics identification,Reference proteome,
Eif4a1	eukaryotic translation initiation factor 4A1(Eif4a1)	Rattus norvegicus		GO:0006413~translational initiation,GO:0006446~regulation of translational initiation,GO:0010468~regulation of gene expression,GO:0010501~RNA secondary structure unwinding,	GO:0005634~nucleus,GO:0005737~cytoplasm,GO:0016020~membrane,GO:0031012~extracellular matrix,GO:0070062~extracellular exosome,	GO:0003725~double-stranded RNA binding,GO:0003743~translation initiation factor activity,GO:0004004~ATP-dependent RNA helicase activity,GO:0005524~ATP binding,GO:0044822~poly(A) RNA binding,	IPR000629:RNA helicase, ATP-dependent, DEAD-box, conserved site,IPR001650:Helicase, C-terminal,IPR011545:DNA/RNA helicase, DEAD/DEAH box type, N-terminal,IPR014001:Helicase, superfamily 1/2, ATP-binding domain,IPR014014:RNA helicase, DEAD-box type, Q motif,IPR027417:P-loop containing nucleoside triphosphate hydrolase,	rno03013:RNA transport,		SM00487:DEXDc,SM00490:HELICc,	ATP-binding,Complete proteome,Helicase,Hydrolase,Initiation factor,Nucleotide-binding,Protein biosynthesis,Proteomics identification,Reference proteome,
Eif4a2	eukaryotic translation initiation factor 4A2(Eif4a2)	Rattus norvegicus		GO:0006413~translational initiation,GO:0006446~regulation of translational initiation,GO:0010468~regulation of gene expression,GO:0010501~RNA secondary structure unwinding,GO:1900260~negative regulation of RNA-directed RNA polymerase activity,	GO:0048471~perinuclear region of cytoplasm,	GO:0003676~nucleic acid binding,GO:0003743~translation initiation factor activity,GO:0004004~ATP-dependent RNA helicase activity,GO:0005524~ATP binding,GO:0016887~ATPase activity,GO:0044822~poly(A) RNA binding,	IPR000629:RNA helicase, ATP-dependent, DEAD-box, conserved site,IPR001650:Helicase, C-terminal,IPR011545:DNA/RNA helicase, DEAD/DEAH box type, N-terminal,IPR014001:Helicase, superfamily 1/2, ATP-binding domain,IPR014014:RNA helicase, DEAD-box type, Q motif,IPR027417:P-loop containing nucleoside triphosphate hydrolase,	rno03013:RNA transport,		SM00487:DEXDc,SM00490:HELICc,	ATP-binding,Complete proteome,Direct protein sequencing,Helicase,Hydrolase,Initiation factor,Nucleotide-binding,Phosphoprotein,Protein biosynthesis,Proteomics identification,Reference proteome,RNA-binding,	chain:Eukaryotic initiation factor 4A-II,domain:Helicase ATP-binding,domain:Helicase C-terminal,modified residue,nucleotide phosphate-binding region:ATP,short sequence motif:DEAD box,short sequence motif:Q motif,
